2026-08-16 19:26:59,158 | INFO    | src.transformation.dimensions | dim_sexo: 3 linhas
2026-08-16 19:26:59,190 | INFO    | src.transformation.fact | fact_indicadores construída: 58 linhas
2026-08-16 19:26:59,202 | INFO    | src.transformation.staging | STAGING construído: 24 linhas (idêntico ao RAW), 14 colunas
2026-08-16 19:26:59,208 | INFO    | src.transformation.fact | Agregação por grão real: 24 linhas STAGING -> 23 linhas de grão único (1 linhas combinadas por SUM dentro da mesma chave dimensional)
2026-08-16 19:26:59,210 | INFO    | src.transformation.dimensions | Anos com cobertura parcial (< 12 meses na fonte): [2031]
2026-08-16 19:26:59,224 | INFO    | src.transformation.dimensions | dim_tempo: 15 linhas
2026-08-16 19:26:59,225 | INFO    | src.transformation.dimensions | dim_localidade: 3 linhas
2026-08-16 19:26:59,225 | INFO    | src.transformation.dimensions | dim_indicador: 31 linhas
2026-08-16 19:26:59,225 | INFO    | src.transformation.dimensions | dim_abrangencia: 1 linhas
2026-08-16 19:26:59,225 | INFO    | src.transformation.dimensions | dim_agente: 1 linhas
2026-08-16 19:26:59,225 | INFO    | src.transformation.dimensions | dim_arma: 2 linhas
2026-08-16 19:26:59,225 | INFO    | src.transformation.dimensions | dim_faixa_etaria: 1 linhas
2026-08-16 19:26:59,225 | INFO    | src.transformation.dimensions | dim_sexo: 3 linhas
2026-08-16 19:26:59,257 | INFO    | src.transformation.fact | fact_indicadores construída: 58 linhas
2026-08-16 19:26:59,266 | INFO    | src.transformation.staging | STAGING construído: 24 linhas (idêntico ao RAW), 14 colunas
2026-08-16 19:26:59,272 | INFO    | src.transformation.fact | Agregação por grão real: 24 linhas STAGING -> 23 linhas de grão único (1 linhas combinadas por SUM dentro da mesma chave dimensional)
2026-08-16 19:26:59,274 | INFO    | src.transformation.dimensions | Anos com cobertura parcial (< 12 meses na fonte): [2031]
2026-08-16 19:26:59,287 | INFO    | src.transformation.dimensions | dim_tempo: 15 linhas
2026-08-16 19:26:59,288 | INFO    | src.transformation.dimensions | dim_localidade: 3 linhas
2026-08-16 19:26:59,288 | INFO    | src.transformation.dimensions | dim_indicador: 31 linhas
2026-08-16 19:26:59,288 | INFO    | src.transformation.dimensions | dim_abrangencia: 1 linhas
2026-08-16 19:26:59,288 | INFO    | src.transformation.dimensions | dim_agente: 1 linhas
2026-08-16 19:26:59,288 | INFO    | src.transformation.dimensions | dim_arma: 2 linhas
2026-08-16 19:26:59,288 | INFO    | src.transformation.dimensions | dim_faixa_etaria: 1 linhas
2026-08-16 19:26:59,288 | INFO    | src.transformation.dimensions | dim_sexo: 3 linhas
2026-08-16 19:26:59,323 | INFO    | src.transformation.fact | fact_indicadores construída: 58 linhas
2026-08-16 19:26:59,333 | INFO    | src.transformation.staging | STAGING construído: 24 linhas (idêntico ao RAW), 14 colunas
2026-08-16 19:26:59,338 | INFO    | src.transformation.fact | Agregação por grão real: 24 linhas STAGING -> 23 linhas de grão único (1 linhas combinadas por SUM dentro da mesma chave dimensional)
2026-08-16 19:26:59,341 | INFO    | src.transformation.dimensions | Anos com cobertura parcial (< 12 meses na fonte): [2031]
2026-08-16 19:26:59,357 | INFO    | src.transformation.dimensions | dim_tempo: 15 linhas
2026-08-16 19:26:59,357 | INFO    | src.transformation.dimensions | dim_localidade: 3 linhas
2026-08-16 19:26:59,357 | INFO    | src.transformation.dimensions | dim_indicador: 31 linhas
2026-08-16 19:26:59,357 | INFO    | src.transformation.dimensions | dim_abrangencia: 1 linhas
2026-08-16 19:26:59,357 | INFO    | src.transformation.dimensions | dim_agente: 1 linhas
2026-08-16 19:26:59,357 | INFO    | src.transformation.dimensions | dim_arma: 2 linhas
2026-08-16 19:26:59,357 | INFO    | src.transformation.dimensions | dim_faixa_etaria: 1 linhas
2026-08-16 19:26:59,358 | INFO    | src.transformation.dimensions | dim_sexo: 3 linhas
2026-08-16 19:26:59,387 | INFO    | src.transformation.fact | fact_indicadores construída: 58 linhas
2026-08-16 19:26:59,406 | INFO    | src.transformation.staging | STAGING construído: 24 linhas (idêntico ao RAW), 14 colunas
2026-08-16 19:26:59,412 | INFO    | src.transformation.fact | Agregação por grão real: 24 linhas STAGING -> 23 linhas de grão único (1 linhas combinadas por SUM dentro da mesma chave dimensional)
2026-08-16 19:26:59,416 | INFO    | src.transformation.dimensions | Anos com cobertura parcial (< 12 meses na fonte): [2031]
2026-08-16 19:26:59,432 | INFO    | src.transformation.dimensions | dim_tempo: 15 linhas
2026-08-16 19:26:59,432 | INFO    | src.transformation.dimensions | dim_localidade: 3 linhas
2026-08-16 19:26:59,432 | INFO    | src.transformation.dimensions | dim_indicador: 31 linhas
